ma_bds,dien_tich_su_dung_m2,gia(ty),title,phap_ly,ngay_dang,phuong_xa,quan_huyen,thanh_pho,nha_tam,phong_ngu,dien_tich_dat_m2,chieu_dai_m,chieu_rong_m,loai_hinh
22711230,60.0,10.5,"Bán Nhà hẻm, ngõ Lê Lợi",Sổ đỏ,2025-10-23,Lê Lợi - Phường Nguyễn Trãi,Hà Đông,Hà Nội,2,3,60.0,15.0,4.0,nha
22711224,70.0,11.9,"Bán Nhà hẻm, ngõ KĐT Văn Phú",Sổ đỏ,2025-10-23,KĐT Văn Phú - Phường Dương Nội,Hà Đông,Hà Nội,3,2,70.0,10.0,7.0,nha
22711222,85.0,13.4,Bán Đất thổ cư KĐT Văn Phú,Sổ đỏ,2025-10-23,KĐT Văn Phú - Phường Dương Nội,Hà Đông,Hà Nội,6,6,85.0,19.0,4.4,dat
22711221,87.0,13.6,Bán Đất thổ cư Thanh Bình,Sổ đỏ,2025-10-23,Thanh Bình - Phường Mộ Lao,Hà Đông,Hà Nội,5,5,87.0,13.0,6.5,dat
22711220,66.0,10.0,Bán Đất thổ cư Xa La,Sổ đỏ,2025-10-23,Xa La - Phường Dương Nội,Hà Đông,Hà Nội,5,5,66.0,12.0,5.3,dat
22711135,77.0,10.4,"Bán Nhà hẻm, ngõ Vạn Phúc",Sổ đỏ,2025-10-23,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,2,2,77.0,16.0,5.0,nha
22711839,50.0,13.9,"Bán Nhà hẻm, ngõ Trần Phú",Sổ đỏ,2025-10-23,Trần Phú - Phường Mộ Lao,Hà Đông,Hà Nội,2,4,50.0,24.5,4.0,nha
22711838,52.0,13.7,"Bán Nhà hẻm, ngõ Vạn Phúc",Sổ đỏ,2025-10-23,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,7,7,52.0,12.0,4.3,nha
22711824,51.0,12.5,"Bán Nhà hẻm, ngõ Tô Hiệu",Sổ đỏ,2025-10-23,Tô Hiệu - Phường Nguyễn Trãi,Hà Đông,Hà Nội,2,3,51.0,4.5,2.8,nha
22711822,56.0,13.5,"Bán Nhà hẻm, ngõ Chiến Thắng",Sổ đỏ,2025-10-23,Chiến Thắng - Phường Văn Quán,Hà Đông,Hà Nội,3,2,56.0,14.7,3.8,nha
22711789,49.0,11.0,"Bán Nhà hẻm, ngõ Phùng Hưng",Sổ đỏ,2025-10-23,Phùng Hưng - Phường Phúc La,Hà Đông,Hà Nội,4,6,49.0,9.9,5.0,nha
22711257,51.0,10.5,"Bán Nhà hẻm, ngõ Tô Hiệu",Sổ đỏ,2025-10-23,Tô Hiệu - Phường Nguyễn Trãi,Hà Đông,Hà Nội,3,2,51.0,15.0,3.5,nha
22711256,51.0,10.5,Bán Đất thổ cư Vạn Phúc,Sổ đỏ,2025-10-23,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,5,5,51.0,12.0,4.0,dat
22711254,51.0,10.5,"Bán Nhà hẻm, ngõ Phố Lụa",Sổ đỏ,2025-10-23,Phố Lụa - Phường Vạn Phúc,Hà Đông,Hà Nội,3,4,51.0,12.8,4.0,nha
22711252,50.0,10.1,"Bán Nhà hẻm, ngõ Ngô Thì Nhậm",Sổ đỏ,2025-10-23,Ngô Thì Nhậm - Phường Quang Trung,Hà Đông,Hà Nội,3,3,50.0,7.9,6.3,nha
22711250,52.0,10.3,Bán Đất thổ cư Trần Phú,Sổ đỏ,2025-10-23,Trần Phú - Phường Mộ Lao,Hà Đông,Hà Nội,5,5,52.0,13.6,3.8,dat
22711248,64.0,12.6,"Bán Nhà hẻm, ngõ Nguyễn Văn Trỗi",Sổ đỏ,2025-10-23,Nguyễn Văn Trỗi - Phường Mộ Lao,Hà Đông,Hà Nội,2,2,64.0,12.8,5.0,nha
22711242,57.0,11.0,"Bán Nhà hẻm, ngõ Quang Trung",Sổ đỏ,2025-10-23,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,3,3,57.0,15.8,3.6,nha
22711241,83.0,15.0,"Bán Nhà hẻm, ngõ Vạn Phúc",Sổ đỏ,2025-10-23,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,2,4,83.0,14.0,6.0,nha
22711240,83.0,15.0,"Bán Nhà hẻm, ngõ Tô Hiệu",Sổ đỏ,2025-10-23,Tô Hiệu - Phường Nguyễn Trãi,Hà Đông,Hà Nội,9,9,83.0,20.5,4.0,nha
22711238,71.0,12.8,"Bán Nhà hẻm, ngõ Phúc La",Sổ đỏ,2025-10-23,Phúc La - Phường Phúc La,Hà Đông,Hà Nội,8,9,71.0,13.0,5.5,nha
22711236,60.0,11.34,"Bán Nhà hẻm, ngõ Ngô Quyền",Sổ đỏ,2025-10-23,Ngô Quyền - Phường Vạn Phúc,Hà Đông,Hà Nội,2,3,60.0,19.0,3.6,nha
22711231,74.0,13.0,"Bán Nhà hẻm, ngõ Lê Hồng Phong",Sổ đỏ,2025-10-23,Lê Hồng Phong - Phường Nguyễn Trãi,Hà Đông,Hà Nội,2,4,74.0,12.0,6.0,nha
22711225,75.0,12.8,"Bán Nhà hẻm, ngõ KĐT Văn Phú",Sổ đỏ,2025-10-23,KĐT Văn Phú - Phường Phú La,Hà Đông,Hà Nội,3,5,75.0,13.0,6.5,nha
22711219,74.0,10.2,Bán Đất thổ cư Hà Trì,Sổ đỏ,2025-10-23,Hà Trì - Phường Hà Cầu,Hà Đông,Hà Nội,5,5,74.0,16.0,4.6,dat
22711133,79.0,10.2,Bán Đất thổ cư Nguyễn Khuyến,Sổ đỏ,2025-10-23,Nguyễn Khuyến - Phường Văn Quán,Hà Đông,Hà Nội,4,5,79.0,26.0,3.0,dat
22711261,69.0,14.2,Bán Đất thổ cư Phố Lụa,Sổ đỏ,2025-10-23,Phố Lụa - Phường Vạn Phúc,Hà Đông,Hà Nội,5,5,69.0,15.0,4.6,dat
22711260,50.0,10.1,"Bán Nhà hẻm, ngõ Lê Lợi",Sổ đỏ,2025-10-23,Lê Lợi - Phường Hà Cầu,Hà Đông,Hà Nội,2,4,50.0,10.0,5.0,nha
22711266,62.0,13.0,"Bán Nhà hẻm, ngõ Nguyễn Khuyến",Sổ đỏ,2025-10-23,Nguyễn Khuyến - Phường Văn Quán,Hà Đông,Hà Nội,2,2,62.0,14.7,4.2,nha
22711262,64.0,13.3,"Bán Nhà hẻm, ngõ Nguyễn Trãi",Sổ đỏ,2025-10-23,Nguyễn Trãi - Phường Nguyễn Trãi,Hà Đông,Hà Nội,2,6,64.0,8.0,8.0,nha
22711264,65.0,13.6,"Bán Nhà hẻm, ngõ Đường 19 Tháng 5",Sổ đỏ,2025-10-23,Đường 19 Tháng 5 - Phường Văn Quán,Hà Đông,Hà Nội,2,3,65.0,12.7,5.1,nha
22711267,53.0,11.2,"Bán Nhà hẻm, ngõ Vạn Phúc",Sổ đỏ,2025-10-23,Vạn Phúc - Phường Vạn Phúc,Hà Đông,Hà Nội,3,4,53.0,15.1,3.5,nha
22711782,49.0,10.5,"Bán Nhà hẻm, ngõ Tô Hiệu",Sổ đỏ,2025-10-23,Tô Hiệu - Phường Nguyễn Trãi,Hà Đông,Hà Nội,2,4,49.0,14.85,3.3,nha
22711783,51.0,11.0,"Bán Nhà hẻm, ngõ Ngô Thì Nhậm",Sổ đỏ,2025-10-23,Ngô Thì Nhậm - Phường Quang Trung,Hà Đông,Hà Nội,3,3,51.0,7.9,6.4,nha
22711787,61.0,13.4,"Bán Nhà hẻm, ngõ Phố Lụa",Sổ đỏ,2025-10-23,Phố Lụa - Phường Vạn Phúc,Hà Đông,Hà Nội,3,3,61.0,9.1,6.7,nha
22711836,58.0,14.5,"Bán Nhà hẻm, ngõ Quang Trung",Sổ đỏ,2025-10-23,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,2,6,58.0,14.1,4.1,nha
22711976,79.0,10.2,"Bán Nhà hẻm, ngõ Nguyễn Văn Lộc",Sổ đỏ,2025-10-23,Nguyễn Văn Lộc - Phường Mộ Lao,Hà Đông,Hà Nội,1,3,79.0,26.3,3.0,nha
22711977,85.0,11.5,"Bán Nhà hẻm, ngõ Tô Hiệu",Sổ đỏ,2025-10-23,Tô Hiệu - Phường Nguyễn Trãi,Hà Đông,Hà Nội,2,3,85.0,18.9,4.5,nha
22711820,40.0,11.9,"Bán Nhà hẻm, ngõ Thanh Bình",Sổ đỏ,2025-10-23,Thanh Bình - Phường Mộ Lao,Hà Đông,Hà Nội,4,6,40.0,13.0,3.1,nha
22711981,81.0,11.8,"Bán Nhà hẻm, ngõ Đường 19 Tháng 5",Sổ đỏ,2025-10-23,Đường 19 Tháng 5 - Phường Văn Quán,Hà Đông,Hà Nội,2,3,81.0,18.0,4.5,nha
22712159,68.0,12.2,"Bán Nhà hẻm, ngõ Đại An",Sổ đỏ,2025-10-23,Đại An - Phường Văn Quán,Hà Đông,Hà Nội,2,2,68.0,13.0,5.0,nha
22712956,47.0,13.8,"Bán Nhà mặt tiền, phố Phan Đình Giót",Sổ đỏ,2025-10-23,Phan Đình Giót - Phường La Khê,Hà Đông,Hà Nội,4,4,47.0,10.0,4.8,nha
22712953,55.0,13.8,"Bán Nhà hẻm, ngõ Ngô Thì Nhậm",Sổ đỏ,2025-10-23,Ngô Thì Nhậm - Phường Quang Trung,Hà Đông,Hà Nội,4,4,55.0,11.0,4.8,nha
22712950,50.0,13.8,"Bán Nhà hẻm, ngõ Trần Đăng Ninh",Sổ đỏ,2025-10-23,Trần Đăng Ninh - Phường Quang Trung,Hà Đông,Hà Nội,4,4,50.0,10.0,5.0,nha
22712949,51.0,13.8,"Bán Nhà hẻm, ngõ Quang Trung",Sổ đỏ,2025-10-23,Quang Trung - Phường Quang Trung,Hà Đông,Hà Nội,4,4,51.0,10.0,5.1,nha
22712947,56.0,13.8,"Bán Nhà hẻm, ngõ Hoàng Hoa Thám",Sổ đỏ,2025-10-23,Hoàng Hoa Thám - Phường Nguyễn Trãi,Hà Đông,Hà Nội,4,4,56.0,10.0,5.6,nha
22713121,45.0,15.5,"Bán Nhà hẻm, ngõ Xuân Diệu",Sổ đỏ,2025-10-23,Xuân Diệu - Phường Quảng An,Tây Hồ,Hà Nội,2,2,45.0,9.0,5.0,nha
22713122,40.0,10.8,"Bán Nhà hẻm, ngõ Lý Nam Đế",Sổ đỏ,2025-10-23,Lý Nam Đế - Phường Cửa Đông,Hoàn Kiếm,Hà Nội,4,4,40.0,12.0,3.0,nha
22713196,60.0,13.4,"Bán Nhà hẻm, ngõ Hoàng Hoa Thám",Sổ đỏ,2025-10-23,Hoàng Hoa Thám - Phường Vĩnh Phúc,Ba Đình,Hà Nội,2,4,60.0,12.0,3.0,nha
22713167,53.0,23.0,"Bán Nhà mặt tiền, phố Nghiêm Xuân Yêm",Sổ đỏ,2025-10-23,Nghiêm Xuân Yêm - Phường Đại Kim,Hoàng Mai,Hà Nội,5,5,53.0,,,nha
22711420,45.0,10.8,"Bán Nhà hẻm, ngõ Đội Cấn",Sổ đỏ,2025-10-22,Đội Cấn - Phường Đội Cấn,Ba Đình,Hà Nội,4,4,45.0,15.0,3.0,nha
22711419,52.0,12.8,"Bán Nhà hẻm, ngõ Phúc Xá",Sổ đỏ,2025-10-22,Phúc Xá - Phường Phúc Xá,Ba Đình,Hà Nội,2,2,52.0,3.18,3.0,nha
22711418,26.0,7.6,"Bán Nhà hẻm, ngõ Lò Đúc",Sổ đỏ,2025-10-22,Lò Đúc - Phường Ngô Thì Nhậm,Hai Bà Trưng,Hà Nội,2,2,26.0,5.2,4.0,nha
22711416,40.0,6.95,"Bán Nhà hẻm, ngõ Hoàng Mai",Sổ đỏ,2025-10-22,Hoàng Mai - Phường Tương Mai,Hoàng Mai,Hà Nội,2,2,40.0,10.0,3.36,nha
22711140,20.0,4.65,"Bán Nhà hẻm, ngõ Chợ Khâm Thiên",Sổ đỏ,2025-10-22,Chợ Khâm Thiên - Phường Khâm Thiên,Đống Đa,Hà Nội,4,4,20.0,5.0,4.0,nha
22711138,15.0,5.5,"Bán Nhà hẻm, ngõ Đại La",Sổ đỏ,2025-10-22,Đại La - Phường Phạm Đình Hổ,Hai Bà Trưng,Hà Nội,2,2,15.0,5.0,3.0,nha
22711137,36.0,8.6,"Bán Nhà hẻm, ngõ Bạch Đằng",Sổ đỏ,2025-10-22,Bạch Đằng - Phường Phan Chu Trinh,Hoàn Kiếm,Hà Nội,3,3,36.0,7.0,4.0,nha
22711136,72.0,13.8,"Bán Nhà hẻm, ngõ Cầu Diễn",Sổ đỏ,2025-10-22,Cầu Diễn - Phường Phúc Diễn,Bắc Từ Liêm,Hà Nội,9,9,72.0,19.0,3.4,nha
22710869,150.0,14.5,"Bán Nhà hẻm, ngõ Ngõ Thống Nhất",Sổ đỏ,2025-10-22,Ngõ Thống Nhất - Phường Phố Huế,Hai Bà Trưng,Hà Nội,1,1,150.0,12.0,7.2,nha
22710868,45.0,8.75,"Bán Nhà hẻm, ngõ Ngõ Văn Hương",Sổ đỏ,2025-10-22,Ngõ Văn Hương - Phường Trung Phụng,Đống Đa,Hà Nội,4,4,45.0,4.1,3.9,nha
22710866,30.0,5.9,"Bán Nhà hẻm, ngõ Cát Linh",Sổ đỏ,2025-10-22,Cát Linh - Phường Cát Linh,Đống Đa,Hà Nội,2,3,30.0,10.0,3.0,nha
22710865,16.0,5.85,"Bán Nhà hẻm, ngõ Nguyễn Cao",Sổ đỏ,2025-10-22,Nguyễn Cao - Phường Phạm Đình Hổ,Hai Bà Trưng,Hà Nội,1,2,16.0,1.0,1.0,nha
22709450,31.0,7.6,"Bán Nhà hẻm, ngõ Hòa Bình 7",Sổ đỏ,2025-10-22,Hòa Bình 7 - Phường Trương Định,Hai Bà Trưng,Hà Nội,4,4,31.0,10.0,3.0,nha
22709449,43.0,5.9,Bán Đất thổ cư Nguyễn Khoái,Sổ đỏ,2025-10-22,Nguyễn Khoái - Phường Bạch Đằng,Hai Bà Trưng,Hà Nội,4,4,43.0,12.0,3.3,dat
22709448,65.0,38.999,"Bán Nhà mặt tiền, phố Hàng Bông",Sổ đỏ,2025-10-22,Hàng Bông - Phường Hàng Bông,Hoàn Kiếm,Hà Nội,6,6,65.0,16.0,3.3,nha
22709447,37.0,18.5,"Bán Nhà mặt tiền, phố Phúc Xá",Sổ đỏ,2025-10-22,Phúc Xá - Phường Phúc Xá,Ba Đình,Hà Nội,3,3,37.0,6.0,5.2,nha
22708467,14.0,4.5,"Bán Nhà hẻm, ngõ Đường Bưởi",Sổ đỏ,2025-10-22,Đường Bưởi - Phường Cống Vị,Ba Đình,Hà Nội,1,1,14.0,5.0,3.0,nha
22708465,24.0,5.6,"Bán Nhà hẻm, ngõ Chợ Khâm Thiên",Sổ đỏ,2025-10-22,Chợ Khâm Thiên - Phường Khâm Thiên,Đống Đa,Hà Nội,2,2,24.0,8.0,3.8,nha
22708464,56.0,15.0,"Bán Nhà hẻm, ngõ Cầu Giấy",Sổ đỏ,2025-10-22,Cầu Giấy - Phường Quan Hoa,Cầu Giấy,Hà Nội,4,6,56.0,10.0,5.5,nha
22709807,60.0,13.5,"Bán Nhà hẻm, ngõ Trương Định",Sổ đỏ,2025-10-22,Trương Định - Phường Trương Định,Hai Bà Trưng,Hà Nội,18,18,60.0,20.0,4.0,nha
22709806,78.0,25.5,"Bán Nhà hẻm, ngõ Kim Mã",Sổ đỏ,2025-10-22,Kim Mã - Phường Kim Mã,Ba Đình,Hà Nội,10,10,78.0,12.0,5.8,nha
22709805,42.0,10.4,"Bán Nhà hẻm, ngõ Hòa Bình 7",Sổ đỏ,2025-10-22,Hòa Bình 7 - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,4,5,42.0,5.0,4.0,nha
22709803,27.0,6.1,"Bán Nhà hẻm, ngõ Ngõ Trung Tả",Sổ đỏ,2025-10-22,Ngõ Trung Tả - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,3,3,27.0,7.0,3.3,nha
22709802,27.0,7.2,"Bán Nhà hẻm, ngõ Bạch Mai",Sổ đỏ,2025-10-22,Bạch Mai - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,3,3,27.0,7.0,3.2,nha
22709454,15.0,5.6,"Bán Nhà hẻm, ngõ Bạch Mai",Sổ đỏ,2025-10-22,Bạch Mai - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,1,1,15.0,5.0,4.0,nha
22709453,17.0,4.2,"Bán Nhà hẻm, ngõ Ngõ Đình Đông",Sổ đỏ,2025-10-22,Ngõ Đình Đông - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,1,1,17.0,8.0,2.6,nha
22709452,20.0,5.6,"Bán Nhà hẻm, ngõ Linh Quang",Sổ đỏ,2025-10-22,Linh Quang - Phường Ngã Tư Sở,Đống Đa,Hà Nội,2,2,20.0,7.0,3.0,nha
22709451,30.0,5.2,"Bán Nhà hẻm, ngõ Chợ Khâm Thiên",Sổ đỏ,2025-10-22,Chợ Khâm Thiên - Phường Khâm Thiên,Đống Đa,Hà Nội,3,3,30.0,10.0,3.0,nha
22708463,46.0,15.5,"Bán Nhà hẻm, ngõ Cầu Giấy",Sổ đỏ,2025-10-22,Cầu Giấy - Phường Quan Hoa,Cầu Giấy,Hà Nội,5,5,46.0,10.0,4.1,nha
22708462,53.0,12.99,"Bán Nhà hẻm, ngõ Đường Láng",Sổ đỏ,2025-10-22,Đường Láng - Phường Láng Thượng,Đống Đa,Hà Nội,4,4,53.0,12.0,3.6,nha
22708461,33.0,10.9,"Bán Nhà hẻm, ngõ An Dương Vương",Sổ đỏ,2025-10-22,An Dương Vương - Phường Bưởi,Tây Hồ,Hà Nội,4,4,33.0,14.0,4.0,nha
22708459,33.0,7.7,"Bán Nhà hẻm, ngõ An Dương Vương",Sổ đỏ,2025-10-22,An Dương Vương - Phường Bưởi,Tây Hồ,Hà Nội,3,3,33.0,12.0,4.0,nha
22707726,18.0,3.92,"Bán Nhà hẻm, ngõ Hào Nam",Sổ đỏ,2025-10-22,Hào Nam - Phường Cát Linh,Đống Đa,Hà Nội,3,2,18.0,7.0,3.0,nha
22707725,44.0,7.5,"Bán Nhà hẻm, ngõ Ngõ Chùa Liên Phái",Sổ đỏ,2025-10-22,Ngõ Chùa Liên Phái - Phường Thanh Nhàn,Hai Bà Trưng,Hà Nội,3,3,44.0,12.0,3.0,nha
22707723,40.0,11.8,"Bán Nhà hẻm, ngõ Trần Đại Nghĩa",Sổ đỏ,2025-10-22,Trần Đại Nghĩa - Phường Bách Khoa,Hai Bà Trưng,Hà Nội,3,3,40.0,10.0,4.0,nha
22707721,29.0,6.9,"Bán Nhà hẻm, ngõ Kim Ngưu",Sổ đỏ,2025-10-22,Kim Ngưu - Phường Thanh Lương,Hai Bà Trưng,Hà Nội,3,3,29.0,10.0,3.3,nha
22707719,70.0,29.0,"Bán Nhà mặt tiền, phố Hồng Mai",Sổ đỏ,2025-10-22,Hồng Mai - Phường Quỳnh Lôi,Hai Bà Trưng,Hà Nội,4,6,70.0,14.0,4.2,nha
22707597,82.0,9.5,Bán Đất thổ cư Tân Ấp,Sổ đỏ,2025-10-22,Tân Ấp - Phường Phúc Xá,Ba Đình,Hà Nội,6,6,82.0,16.0,3.5,dat
22707595,40.0,5.35,Bán Đất thổ cư Ngọc Thụy,Sổ đỏ,2025-10-22,Ngọc Thụy - Phường Ngọc Thụy,Long Biên,Hà Nội,4,4,40.0,10.0,4.0,dat
22711638,40.0,22.8,"Bán Nhà mặt tiền, phố Đồng Xuân",Giấy tờ hợp lệ,2025-10-22,Đồng Xuân - Phường Đồng Xuân,Hoàn Kiếm,Hà Nội,4,4,40.0,12.0,3.1,nha
22711637,43.0,9.9,"Bán Nhà hẻm, ngõ An Dương",Sổ đỏ,2025-10-22,An Dương - Phường Tứ Liên,Tây Hồ,Hà Nội,4,3,43.0,11.0,4.0,nha
22711634,43.0,15.8,"Bán Nhà hẻm, ngõ An Dương",Sổ đỏ,2025-10-22,An Dương - Phường Tứ Liên,Tây Hồ,Hà Nội,6,6,43.0,10.0,3.3,nha
22711631,73.0,8.6,"Bán Nhà hẻm, ngõ Tân Mai",Sổ đỏ,2025-10-22,Tân Mai - Phường Tân Mai,Hoàng Mai,Hà Nội,1,1,73.0,14.0,5.2,nha
22711630,30.0,8.5,"Bán Nhà hẻm, ngõ Nghĩa Dũng",Sổ đỏ,2025-10-22,Nghĩa Dũng - Phường Phúc Xá,Ba Đình,Hà Nội,4,3,30.0,10.0,4.0,nha
22711629,30.0,14.5,"Bán Nhà hẻm, ngõ Ngõ Văn Chương",Sổ đỏ,2025-10-22,Ngõ Văn Chương - Phường Văn Chương,Đống Đa,Hà Nội,4,4,30.0,8.0,3.5,nha
22711628,22.0,5.9,"Bán Nhà hẻm, ngõ Kim Ngưu",Sổ đỏ,2025-10-22,Kim Ngưu - Phường Thanh Nhàn,Hai Bà Trưng,Hà Nội,1,2,22.0,7.0,3.4,nha
22711627,20.0,5.8,"Bán Nhà hẻm, ngõ Ngõ Chùa Liên Phái",Sổ đỏ,2025-10-22,Ngõ Chùa Liên Phái - Phường Quỳnh Mai,Hai Bà Trưng,Hà Nội,2,2,20.0,7.0,3.3,nha
22711625,48.0,15.2,"Bán Nhà hẻm, ngõ Trần Duy Hưng",Sổ đỏ,2025-10-22,Trần Duy Hưng - Phường Trung Hòa,Cầu Giấy,Hà Nội,5,5,48.0,12.0,3.6,nha
22710863,40.0,8.3,"Bán Nhà hẻm, ngõ Lương Yên",Sổ đỏ,2025-10-22,Lương Yên - Phường Bạch Đằng,Hai Bà Trưng,Hà Nội,3,3,40.0,10.0,4.0,nha
22709808,37.0,5.6,"Bán Nhà hẻm, ngõ Ngõ Giếng Mứt",Không xác định,2025-10-22,Ngõ Giếng Mứt - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,3,4,37.0,10.0,3.5,nha
22707728,21.0,6.499,"Bán Nhà hẻm, ngõ Khâm Thiên",Sổ đỏ,2025-10-22,Khâm Thiên - Phường Khâm Thiên,Đống Đa,Hà Nội,3,3,21.0,5.0,4.6,nha
22707592,22.0,5.8,"Bán Nhà hẻm, ngõ Trương Định",Sổ hồng,2025-10-22,Trương Định - Phường Trương Định,Hai Bà Trưng,Hà Nội,3,3,22.0,7.0,3.0,nha
22706903,18.0,4.85,"Bán Nhà hẻm, ngõ Láng Hạ",Sổ đỏ,2025-10-22,Láng Hạ - Phường Láng Hạ,Đống Đa,Hà Nội,4,3,18.0,7.0,3.2,nha
22706755,18.0,4.58,"Bán Nhà hẻm, ngõ Nguyễn Cao",Sổ đỏ,2025-10-22,Nguyễn Cao - Phường Đống Mác,Hai Bà Trưng,Hà Nội,3,3,18.0,6.0,4.0,nha
22706751,54.0,19.0,"Bán Nhà hẻm, ngõ Âu Cơ",Sổ đỏ,2025-10-22,Âu Cơ - Phường Tứ Liên,Tây Hồ,Hà Nội,1,1,54.0,11.0,4.6,nha
22706746,133.0,73.2,"Bán Nhà mặt tiền, phố Nguyễn Văn Tố",Sổ đỏ,2025-10-22,Nguyễn Văn Tố - Phường Cửa Nam,Hoàn Kiếm,Hà Nội,3,3,133.0,20.0,4.5,nha
22706524,33.0,16.0,"Bán Nhà hẻm, ngõ Hồ Đắc Di",Sổ đỏ,2025-10-22,Hồ Đắc Di - Phường Nam Đồng,Đống Đa,Hà Nội,4,4,33.0,10.0,3.75,nha
22706351,33.0,8.78,"Bán Nhà hẻm, ngõ An Dương",Sổ đỏ,2025-10-22,An Dương - Phường Yên Phụ,Tây Hồ,Hà Nội,3,3,33.0,10.0,3.5,nha
22706349,42.0,11.85,"Bán Nhà hẻm, ngõ Trần Quý Cáp",Sổ đỏ,2025-10-22,Trần Quý Cáp - Phường Trung Tự,Đống Đa,Hà Nội,4,4,42.0,10.0,4.5,nha
22711855,45.0,16.5,"Bán Nhà hẻm, ngõ Xuân Diệu",Sổ đỏ,2025-10-22,Xuân Diệu - Phường Quảng An,Tây Hồ,Hà Nội,2,2,45.0,9.0,5.0,nha
22711640,18.0,4.98,"Bán Nhà hẻm, ngõ Đội Cấn",Sổ đỏ,2025-10-22,Đội Cấn - Phường Đội Cấn,Ba Đình,Hà Nội,3,3,18.0,6.0,4.0,nha
22710989,50.0,17.5,"Bán Nhà hẻm, ngõ Ngọc Thụy",Sổ đỏ,2025-10-22,Ngọc Thụy - Phường Ngọc Thụy,Long Biên,Hà Nội,5,5,50.0,12.0,4.5,nha
22710988,87.0,20.8,"Bán Nhà hẻm, ngõ Kim Đồng",Sổ đỏ,2025-10-22,Kim Đồng - Phường Đại Kim,Hoàng Mai,Hà Nội,1,1,87.0,12.0,6.0,nha
22710466,60.0,12.0,"Bán Nhà hẻm, ngõ Tân Mai",Sổ đỏ,2025-10-22,Tân Mai - Phường Tân Mai,Hoàng Mai,Hà Nội,2,2,60.0,17.0,3.7,nha
22710465,43.0,15.5,"Bán Nhà hẻm, ngõ Xã Đàn",Sổ đỏ,2025-10-22,Xã Đàn - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,10,10,43.0,11.0,4.0,nha
22710462,25.0,6.2,"Bán Nhà hẻm, ngõ Dương Văn Bé",Sổ đỏ,2025-10-22,Dương Văn Bé - Phường Bạch Mai,Hai Bà Trưng,Hà Nội,3,3,25.0,8.0,3.8,nha
22710461,52.0,11.0,"Bán Nhà hẻm, ngõ An Xá",Sổ đỏ,2025-10-22,An Xá - Phường Phúc Xá,Ba Đình,Hà Nội,1,1,52.0,20.0,3.4,nha
22710457,30.0,4.95,"Bán Nhà hẻm, ngõ Phúc Xá",Sổ đỏ,2025-10-22,Phúc Xá - Phường Phúc Xá,Ba Đình,Hà Nội,2,2,30.0,7.0,4.6,nha
22710455,31.0,12.0,"Bán Nhà hẻm, ngõ Đặng Thái Thân",Sổ đỏ,2025-10-22,Đặng Thái Thân - Phường Phan Chu Trinh,Hoàn Kiếm,Hà Nội,2,2,31.0,10.0,3.6,nha
22709292,20.0,7.5,"Bán Nhà hẻm, ngõ Núi Trúc",Sổ đỏ,2025-10-22,Núi Trúc - Phường Giảng Võ,Ba Đình,Hà Nội,4,4,20.0,6.0,3.4,nha
22707789,57.0,10.5,"Bán Nhà hẻm, ngõ Minh Khai",Sổ đỏ,2025-10-22,Minh Khai - Phường Trương Định,Hai Bà Trưng,Hà Nội,3,5,57.0,14.0,4.0,nha
22707738,61.0,10.06,"Bán Nhà hẻm, ngõ Đội Cấn",Sổ đỏ,2025-10-22,Đội Cấn - Phường Đội Cấn,Ba Đình,Hà Nội,1,2,61.0,20.0,4.0,nha
22707737,40.0,17.0,"Bán Nhà hẻm, ngõ Hàng Bạc",Sổ đỏ,2025-10-22,Hàng Bạc - Phường Hàng Bạc,Hoàn Kiếm,Hà Nội,4,4,40.0,12.0,3.0,nha
22707736,43.0,31.0,"Bán Nhà hẻm, ngõ Thái Thịnh",Sổ đỏ,2025-10-22,Thái Thịnh - Phường Láng Hạ,Đống Đa,Hà Nội,4,4,43.0,10.0,4.5,nha
22705512,42.0,17.8,"Bán Nhà hẻm, ngõ Phương Mai",Sổ đỏ,2025-10-22,Phương Mai - Phường Phương Mai,Đống Đa,Hà Nội,3,3,42.0,10.0,4.0,nha
22705511,73.0,23.0,"Bán Nhà mặt tiền, phố Khâm Thiên",Sổ đỏ,2025-10-22,Khâm Thiên - Phường Khâm Thiên,Đống Đa,Hà Nội,4,4,73.0,18.0,4.0,nha
22705510,130.0,38.5,"Bán Nhà hẻm, ngõ Hoàng Cầu",Sổ đỏ,2025-10-22,Hoàng Cầu - Phường Ô Chợ Dừa,Đống Đa,Hà Nội,3,3,130.0,10.0,8.4,nha
